"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,1096468306.808001,3755928551.518048,0,83,0,0,yes,1.000000
24,,5609395621.579964,29735935309.681370,0,573,0,0,yes,1.000000
23,,469798696.622515,2219048691.976100,0,57,0,0,yes,1.000000
22,,3384307306.297791,13554911294.663076,0,327,0,0,yes,1.000000
21,,442251180.267135,1954584379.507319,0,49,0,0,yes,1.000000
20,,812126096.550814,2420450287.230410,0,90,0,0,yes,1.000000
19,,714455355.802341,3770116200.809601,0,106,0,0,yes,1.000000
18,,5992419.187795,7634264.818850,0,2,0,0,yes,1.000000
17,,38223068.882032,356949041.057130,0,12,0,0,yes,1.000000
16,,5360340680.502813,32472587976.701435,0,578,0,0,yes,1.000000
15,,475740709.534277,1435861653.915040,0,68,0,0,yes,1.000000
14,,117877661.072850,611360449.121090,0,27,0,0,yes,1.000000
13,,106357780.196526,1030377276.625420,0,121,0,0,yes,1.000000
12,,108383939.453124,1079134123.587880,0,117,0,0,yes,1.000000
11,,203099116.837551,1397953488.657689,0,235,0,0,yes,1.000000
10,,110332387.515864,942972843.999450,0,138,0,0,yes,1.000000
9,,238284629.509380,1281923216.667000,0,77,0,0,yes,1.000000
8,,257928662.232081,2165054502.877921,0,238,0,0,yes,1.000000
7,,434248527.484422,3730408605.061009,0,238,0,0,yes,1.000000
6,,468737987.304786,3900365409.642610,0,229,0,0,yes,1.000000
5,,301455310.442283,2029442238.864739,0,141,0,0,yes,1.000000
4,,107541997.643654,761317510.063490,0,62,0,0,yes,1.000000
3,,276535527.748922,1473985587.557640,0,72,0,0,yes,1.000000
2,,192323344.329095,495907286.335460,0,65,0,0,yes,1.000000
1,,118118429.428616,166870946.794930,0,10,0,0,yes,1.000000
