"planning_unit","number"
1792,0
1771,2
1770,3
1748,10
1747,0
1729,8
1727,8
1726,10
1725,8
1707,7
1706,8
1705,0
1704,10
1703,10
1702,10
1701,3
1700,0
1685,9
1684,2
1683,9
1682,10
1681,10
1680,10
1679,7
1678,3
1663,9
1662,10
1661,10
1660,10
1659,10
1658,10
1657,10
1656,10
1641,9
1640,9
1639,9
1638,10
1637,10
1636,10
1635,10
1634,3
1623,0
1619,10
1618,4
1617,10
1616,10
1615,10
1614,10
1613,10
1612,10
1611,0
1601,10
1600,2
1598,4
1597,8
1596,3
1595,5
1594,10
1593,10
1592,10
1591,10
1590,10
1579,9
1578,10
1577,1
1575,10
1574,10
1573,9
1572,10
1571,10
1570,10
1569,10
1568,10
1567,4
1557,5
1556,9
1554,10
1553,6
1552,10
1551,10
1550,10
1549,10
1548,10
1547,10
1546,10
1545,6
1535,2
1534,10
1533,7
1531,10
1530,10
1529,10
1528,10
1527,10
1526,10
1525,10
1524,10
1523,10
1513,8
1512,10
1510,8
1509,10
1508,10
1507,8
1506,0
1505,10
1504,10
1503,10
1502,10
1501,10
1491,7
1490,10
1489,10
1488,9
1487,10
1486,10
1485,6
1484,9
1483,10
1482,10
1481,10
1480,10
1479,10
1469,10
1468,10
1467,10
1466,7
1465,9
1464,10
1463,8
1462,5
1461,10
1460,10
1459,10
1458,10
1457,10
1447,7
1446,7
1445,0
1444,10
1443,10
1442,8
1441,6
1440,5
1439,10
1438,10
1437,10
1436,10
1435,10
1434,2
1425,10
1424,10
1423,3
1422,10
1421,10
1420,10
1419,9
1418,10
1417,10
1416,10
1415,10
1414,10
1413,10
1403,7
1402,10
1401,3
1400,10
1399,10
1398,10
1397,10
1396,10
1395,10
1394,10
1393,10
1392,10
1391,10
1390,10
1381,10
1380,10
1379,10
1378,10
1377,10
1376,10
1375,10
1374,10
1373,10
1372,10
1371,10
1370,10
1369,10
1368,4
1360,4
1359,3
1358,10
1357,10
1356,10
1355,10
1354,10
1353,10
1352,8
1351,10
1350,10
1349,10
1348,10
1347,10
1346,10
1345,3
1338,8
1337,9
1336,10
1335,8
1334,9
1333,10
1332,10
1331,10
1330,10
1329,10
1328,10
1327,10
1326,10
1325,10
1324,10
1316,7
1315,10
1314,10
1313,10
1312,9
1311,10
1310,10
1309,10
1308,10
1307,0
1306,10
1305,10
1304,10
1303,10
1302,10
1301,8
1294,2
1293,10
1292,7
1291,6
1290,6
1289,9
1288,9
1287,8
1286,7
1285,10
1284,0
1283,10
1282,10
1281,10
1280,6
1279,1
1272,2
1271,10
1270,10
1269,10
1268,10
1267,10
1266,10
1265,10
1264,10
1263,10
1262,8
1261,0
1260,10
1259,10
1258,1
1257,10
1250,10
1249,10
1248,10
1247,10
1246,10
1245,6
1244,10
1243,7
1242,10
1241,10
1240,0
1239,10
1238,10
1237,10
1236,10
1235,7
1227,10
1226,10
1225,10
1224,10
1223,10
1222,10
1221,10
1220,10
1219,10
1218,10
1217,10
1216,10
1215,10
1214,0
1213,9
1206,10
1205,9
1204,9
1203,10
1202,10
1201,5
1200,8
1199,6
1198,10
1197,10
1196,10
1195,10
1194,10
1193,10
1192,5
1191,8
1183,10
1182,9
1181,10
1180,10
1179,9
1178,9
1177,9
1176,10
1175,9
1174,10
1173,10
1172,10
1171,10
1170,2
1169,10
1164,10
1162,8
1161,10
1160,10
1159,10
1158,10
1157,10
1156,8
1155,4
1154,10
1153,10
1152,10
1151,10
1150,10
1149,10
1148,10
1147,10
1141,1
1140,0
1139,8
1138,10
1137,10
1136,10
1135,4
1134,9
1133,6
1132,10
1131,10
1130,10
1129,10
1128,10
1127,10
1126,10
1125,10
1124,6
1120,9
1118,10
1117,10
1116,9
1115,10
1114,9
1113,6
1112,10
1111,9
1110,10
1109,10
1108,10
1107,10
1106,10
1105,10
1104,10
1103,10
1097,0
1096,0
1095,10
1094,4
1093,3
1092,1
1091,8
1090,2
1089,4
1088,5
1087,10
1086,10
1085,10
1084,10
1083,10
1082,10
1081,8
1080,9
1076,10
1074,10
1073,5
1072,9
1071,6
1070,8
1069,9
1068,10
1067,10
1066,10
1065,10
1064,10
1063,10
1062,10
1061,10
1060,10
1059,8
1053,0
1052,7
1051,10
1050,9
1049,10
1048,10
1047,10
1046,10
1045,10
1044,10
1043,6
1042,10
1041,10
1040,10
1039,10
1038,10
1037,10
1036,8
1032,10
1031,3
1030,10
1029,7
1028,10
1027,10
1026,10
1025,10
1024,10
1023,10
1022,10
1021,5
1020,10
1019,10
1018,10
1017,10
1016,10
1015,10
1009,6
1008,9
1007,9
1006,10
1005,10
1004,10
1003,10
1002,10
1001,8
1000,10
999,8
998,0
997,10
996,10
995,10
994,10
993,10
992,10
988,10
987,8
986,10
985,10
984,10
983,9
982,10
981,10
980,10
979,10
978,6
977,8
976,10
975,10
974,10
973,10
972,10
971,10
965,4
964,8
963,10
962,10
961,10
960,10
959,10
958,10
957,7
956,6
955,3
954,2
953,10
952,10
951,10
950,1
949,8
948,9
944,10
943,5
942,10
941,9
940,8
939,10
938,9
937,7
936,9
935,4
934,4
933,2
932,10
931,10
930,10
929,10
928,7
927,8
922,2
921,10
920,10
919,10
918,10
917,10
916,8
915,10
914,10
913,8
912,8
911,0
910,10
909,10
908,10
907,10
906,10
905,9
904,5
900,10
899,10
898,10
897,10
896,10
895,10
894,10
893,10
892,6
891,7
890,6
889,8
888,10
887,10
886,10
885,9
884,10
883,10
877,10
876,10
875,10
874,10
873,9
872,10
871,10
870,10
869,9
868,9
867,10
866,10
865,10
864,10
863,10
862,10
861,9
856,10
855,9
854,10
853,10
852,10
851,9
850,10
849,10
848,6
847,7
846,6
845,9
844,10
843,10
842,10
841,8
840,9
839,10
834,0
833,10
832,10
831,7
830,10
829,9
828,10
827,10
826,10
825,4
824,7
823,10
822,10
821,10
820,10
819,10
818,0
817,3
812,10
811,10
810,10
809,9
808,10
807,10
806,10
805,10
804,7
803,0
802,10
801,10
800,10
799,10
798,10
797,1
796,0
795,9
790,0
789,7
788,8
787,7
786,3
785,7
784,7
783,7
782,4
781,2
780,1
779,10
778,10
777,10
776,10
775,10
774,1
773,9
772,5
768,10
767,10
766,10
765,10
764,10
763,10
762,10
761,9
760,7
759,8
758,7
757,10
756,10
755,10
754,10
753,10
752,10
751,10
746,8
745,10
744,10
743,0
742,10
741,9
740,10
739,7
738,10
737,6
736,7
735,3
734,10
733,10
732,10
731,10
730,10
729,10
728,9
724,10
723,10
722,9
721,10
720,9
719,9
718,10
717,9
716,9
715,9
714,6
713,10
712,10
711,10
710,0
709,10
708,10
707,9
706,9
702,2
701,10
700,9
699,10
698,10
697,10
696,10
695,7
694,10
693,3
692,9
691,9
690,10
689,10
688,10
687,10
686,10
685,6
