"planning_unit","number"
1792,0
1771,0
1770,0
1748,10
1747,0
1729,2
1727,1
1726,10
1725,0
1707,2
1706,3
1705,0
1704,10
1703,10
1702,10
1701,0
1700,0
1685,1
1684,0
1683,0
1682,10
1681,10
1680,10
1679,0
1678,0
1663,1
1662,10
1661,5
1660,10
1659,10
1658,10
1657,10
1656,10
1641,0
1640,2
1639,0
1638,10
1637,10
1636,10
1635,10
1634,0
1623,2
1619,10
1618,4
1617,1
1616,10
1615,10
1614,10
1613,10
1612,10
1611,0
1601,10
1600,0
1598,0
1597,1
1596,0
1595,0
1594,10
1593,10
1592,10
1591,10
1590,10
1579,7
1578,10
1577,0
1575,5
1574,2
1573,1
1572,10
1571,10
1570,10
1569,10
1568,10
1567,0
1557,0
1556,0
1554,6
1553,0
1552,7
1551,0
1550,10
1549,10
1548,10
1547,10
1546,10
1545,4
1535,1
1534,0
1533,0
1531,7
1530,1
1529,3
1528,10
1527,10
1526,10
1525,10
1524,10
1523,10
1513,0
1512,6
1510,2
1509,1
1508,1
1507,0
1506,0
1505,10
1504,10
1503,10
1502,10
1501,2
1491,1
1490,7
1489,0
1488,3
1487,3
1486,5
1485,0
1484,0
1483,10
1482,10
1481,10
1480,10
1479,10
1469,1
1468,5
1467,0
1466,1
1465,2
1464,0
1463,0
1462,0
1461,10
1460,10
1459,10
1458,10
1457,10
1447,0
1446,1
1445,0
1444,3
1443,0
1442,0
1441,0
1440,0
1439,10
1438,10
1437,10
1436,10
1435,10
1434,0
1425,4
1424,8
1423,1
1422,9
1421,10
1420,1
1419,2
1418,10
1417,10
1416,10
1415,10
1414,10
1413,10
1403,3
1402,0
1401,0
1400,6
1399,10
1398,10
1397,1
1396,0
1395,10
1394,10
1393,10
1392,10
1391,10
1390,10
1381,5
1380,0
1379,2
1378,5
1377,10
1376,10
1375,0
1374,10
1373,10
1372,10
1371,10
1370,10
1369,10
1368,0
1360,1
1359,1
1358,1
1357,3
1356,2
1355,2
1354,10
1353,1
1352,0
1351,10
1350,10
1349,10
1348,10
1347,10
1346,10
1345,0
1338,1
1337,0
1336,0
1335,0
1334,1
1333,0
1332,3
1331,1
1330,10
1329,10
1328,10
1327,10
1326,10
1325,10
1324,0
1316,0
1315,2
1314,0
1313,1
1312,0
1311,1
1310,6
1309,1
1308,4
1307,0
1306,10
1305,10
1304,10
1303,10
1302,10
1301,0
1294,0
1293,10
1292,0
1291,0
1290,0
1289,0
1288,0
1287,0
1286,0
1285,10
1284,0
1283,10
1282,10
1281,10
1280,0
1279,0
1272,0
1271,1
1270,0
1269,0
1268,2
1267,2
1266,5
1265,1
1264,3
1263,10
1262,0
1261,0
1260,10
1259,10
1258,0
1257,0
1250,3
1249,0
1248,1
1247,1
1246,6
1245,0
1244,0
1243,0
1242,10
1241,10
1240,0
1239,10
1238,10
1237,10
1236,0
1235,0
1227,1
1226,1
1225,4
1224,4
1223,3
1222,1
1221,2
1220,1
1219,10
1218,10
1217,10
1216,10
1215,10
1214,0
1213,0
1206,3
1205,0
1204,0
1203,1
1202,4
1201,1
1200,0
1199,0
1198,10
1197,10
1196,10
1195,10
1194,10
1193,10
1192,0
1191,0
1183,0
1182,2
1181,8
1180,6
1179,0
1178,0
1177,0
1176,1
1175,0
1174,10
1173,10
1172,10
1171,10
1170,0
1169,0
1164,0
1162,2
1161,1
1160,1
1159,2
1158,3
1157,0
1156,0
1155,1
1154,4
1153,10
1152,10
1151,10
1150,10
1149,10
1148,10
1147,0
1141,0
1140,0
1139,0
1138,1
1137,0
1136,8
1135,1
1134,0
1133,0
1132,0
1131,0
1130,10
1129,10
1128,10
1127,10
1126,10
1125,0
1124,0
1120,0
1118,1
1117,2
1116,0
1115,2
1114,2
1113,0
1112,0
1111,0
1110,1
1109,10
1108,10
1107,10
1106,10
1105,10
1104,10
1103,0
1097,0
1096,0
1095,10
1094,0
1093,0
1092,0
1091,0
1090,0
1089,0
1088,0
1087,10
1086,10
1085,10
1084,10
1083,10
1082,10
1081,0
1080,0
1076,10
1074,10
1073,0
1072,0
1071,0
1070,0
1069,0
1068,1
1067,0
1066,0
1065,10
1064,10
1063,10
1062,10
1061,10
1060,10
1059,0
1053,0
1052,0
1051,10
1050,5
1049,0
1048,1
1047,0
1046,3
1045,1
1044,0
1043,0
1042,10
1041,10
1040,10
1039,10
1038,10
1037,0
1036,0
1032,10
1031,2
1030,10
1029,0
1028,3
1027,1
1026,2
1025,0
1024,0
1023,0
1022,2
1021,0
1020,10
1019,10
1018,10
1017,10
1016,0
1015,0
1009,0
1008,0
1007,0
1006,0
1005,1
1004,6
1003,1
1002,1
1001,0
1000,0
999,2
998,0
997,10
996,10
995,10
994,10
993,0
992,0
988,10
987,0
986,10
985,1
984,0
983,0
982,1
981,0
980,0
979,0
978,0
977,0
976,10
975,10
974,10
973,10
972,10
971,0
965,0
964,1
963,2
962,1
961,4
960,5
959,0
958,0
957,0
956,0
955,0
954,0
953,10
952,10
951,10
950,0
949,0
948,0
944,10
943,0
942,10
941,0
940,0
939,1
938,0
937,0
936,0
935,0
934,0
933,0
932,10
931,10
930,10
929,10
928,0
927,0
922,0
921,0
920,10
919,3
918,7
917,2
916,4
915,0
914,0
913,0
912,0
911,0
910,10
909,10
908,10
907,10
906,0
905,0
904,0
900,0
899,10
898,1
897,0
896,7
895,6
894,1
893,2
892,0
891,0
890,0
889,0
888,10
887,10
886,10
885,0
884,0
883,0
877,10
876,5
875,1
874,2
873,5
872,4
871,8
870,0
869,0
868,0
867,0
866,10
865,10
864,10
863,0
862,0
861,1
856,10
855,0
854,1
853,1
852,2
851,1
850,3
849,2
848,0
847,0
846,0
845,0
844,10
843,10
842,10
841,0
840,0
839,0
834,0
833,10
832,4
831,1
830,2
829,2
828,1
827,0
826,2
825,0
824,0
823,0
822,10
821,10
820,10
819,10
818,0
817,0
812,10
811,1
810,3
809,3
808,2
807,4
806,1
805,1
804,0
803,0
802,1
801,10
800,10
799,10
798,10
797,0
796,0
795,0
790,0
789,0
788,0
787,0
786,0
785,0
784,1
783,0
782,0
781,0
780,0
779,10
778,10
777,10
776,10
775,10
774,0
773,0
772,0
768,2
767,1
766,6
765,7
764,0
763,5
762,3
761,3
760,0
759,0
758,0
757,10
756,10
755,10
754,10
753,0
752,0
751,0
746,0
745,0
744,2
743,3
742,5
741,0
740,4
739,0
738,1
737,0
736,0
735,0
734,0
733,10
732,10
731,10
730,0
729,0
728,0
724,6
723,0
722,3
721,10
720,0
719,1
718,2
717,0
716,0
715,1
714,0
713,10
712,10
711,10
710,0
709,0
708,0
707,0
706,0
702,0
701,3
700,1
699,10
698,10
697,2
696,0
695,0
694,0
693,0
692,0
691,0
690,0
689,10
688,10
687,0
686,0
685,0
684,0
683,0
680,2
679,0
678,0
677,10
676,1
675,0
674,4
673,0
672,2
671,1
670,0
669,0
668,10
667,10
666,0
665,0
664,0
663,0
662,0
658,0
657,4
656,0
655,1
654,10
653,3
652,1
651,1
650,1
649,2
648,0
647,1
646,1
645,10
644,10
643,0
642,10
641,0
640,0
639,0
636,0
635,0
634,0
633,0
632,0
631,0
630,0
629,0
628,0
627,0
626,0
625,0
624,10
623,10
622,0
621,10
620,0
619,0
618,0
617,0
614,0
613,5
612,0
611,0
610,0
609,1
608,0
607,3
606,1
605,1
604,3
603,2
602,0
601,1
600,0
599,0
598,0
597,0
596,0
595,0
593,1
592,1
591,1
590,10
589,0
588,0
587,0
586,1
585,0
584,5
583,1
582,2
581,0
580,0
579,0
578,0
577,0
576,0
575,0
574,0
573,0
570,10
569,0
568,10
567,0
566,0
565,0
564,2
563,3
562,0
561,10
560,1
559,0
558,5
557,0
556,0
555,0
554,0
553,0
552,0
551,0
549,1
548,5
547,0
546,10
545,0
544,0
543,0
542,1
541,0
540,2
539,0
538,3
537,1
536,3
535,0
534,0
533,0
532,0
531,0
530,0
529,0
526,10
525,5
524,1
523,1
522,10
521,2
520,2
519,0
518,0
517,3
516,5
515,0
514,1
513,1
512,0
511,0
510,0
509,0
508,0
507,0
505,3
504,2
503,10
502,1
501,2
500,1
499,0
498,5
497,1
496,0
495,0
494,0
493,1
492,3
491,0
490,0
489,0
488,0
487,0
486,0
485,0
482,0
481,0
480,0
479,0
478,0
477,0
476,0
475,0
474,0
473,0
472,0
471,0
470,0
469,0
468,0
467,0
466,10
465,0
464,0
463,0
462,0
461,0
460,0
459,4
458,0
457,2
456,0
455,1
454,0
453,1
452,4
451,1
450,0
449,4
448,0
447,5
446,0
445,0
444,10
443,0
442,0
441,0
438,10
437,1
436,1
435,0
434,3
433,0
432,4
431,1
430,0
429,0
428,0
427,0
426,0
425,0
424,0
423,10
422,10
421,0
420,0
419,0
418,0
417,10
416,1
415,0
414,2
413,0
412,0
411,1
410,1
409,1
408,0
407,1
406,0
405,0
404,10
403,1
402,0
401,10
400,0
399,0
398,0
397,0
394,10
393,0
392,4
391,2
390,1
389,0
388,0
387,1
386,3
385,10
384,3
383,3
382,3
381,2
380,2
379,0
378,0
377,0
376,0
375,0
374,0
373,10
372,0
371,1
370,3
369,0
368,0
367,1
366,0
365,0
364,0
363,1
360,4
359,0
358,1
357,10
356,0
355,0
354,10
353,0
352,0
350,10
349,0
348,0
347,0
346,0
345,1
344,1
343,0
342,1
338,0
337,2
336,0
335,1
334,0
333,0
332,0
331,0
330,0
329,0
328,0
327,0
326,0
325,0
323,0
322,0
316,0
315,0
314,1
313,0
312,1
311,0
310,10
309,0
308,0
306,0
305,0
303,0
293,0
292,0
291,3
290,2
289,4
288,0
287,0
286,0
284,0
283,0
281,2
270,0
269,0
268,0
267,0
266,0
265,0
264,0
261,9
259,0
248,0
247,1
246,1
245,0
244,0
243,0
242,0
239,1
226,3
225,0
224,1
223,0
222,0
221,0
220,0
203,10
202,3
201,1
200,0
199,0
198,0
181,6
180,1
179,0
178,2
177,0
176,0
158,0
157,0
156,0
155,0
154,0
136,7
135,8
134,0
133,1
112,0
111,0
110,0
92,0
91,0
90,0
89,1
68,0
67,2
66,5
46,0
45,1
24,1
22,0
2,0
