"planning_unit","number"
1792,0
1771,4
1770,0
1748,10
1747,0
1729,8
1727,7
1726,10
1725,4
1707,7
1706,6
1705,0
1704,10
1703,10
1702,10
1701,1
1700,0
1685,8
1684,0
1683,7
1682,10
1681,10
1680,10
1679,3
1678,1
1663,8
1662,10
1661,10
1660,10
1659,10
1658,10
1657,10
1656,10
1641,4
1640,8
1639,9
1638,10
1637,10
1636,10
1635,10
1634,3
1623,0
1619,10
1618,3
1617,8
1616,10
1615,10
1614,10
1613,10
1612,10
1611,0
1601,10
1600,0
1598,1
1597,3
1596,3
1595,3
1594,10
1593,10
1592,10
1591,10
1590,10
1579,7
1578,10
1577,2
1575,10
1574,7
1573,10
1572,10
1571,10
1570,10
1569,10
1568,10
1567,1
1557,3
1556,9
1554,9
1553,3
1552,10
1551,8
1550,10
1549,10
1548,10
1547,10
1546,10
1545,5
1535,1
1534,10
1533,6
1531,10
1530,7
1529,9
1528,10
1527,10
1526,10
1525,10
1524,10
1523,10
1513,5
1512,10
1510,10
1509,10
1508,9
1507,3
1506,0
1505,10
1504,10
1503,10
1502,10
1501,9
1491,4
1490,9
1489,8
1488,8
1487,10
1486,10
1485,8
1484,7
1483,10
1482,10
1481,10
1480,10
1479,10
1469,8
1468,9
1467,2
1466,9
1465,10
1464,10
1463,8
1462,1
1461,10
1460,10
1459,10
1458,10
1457,10
1447,3
1446,8
1445,0
1444,9
1443,7
1442,9
1441,0
1440,2
1439,10
1438,10
1437,10
1436,10
1435,10
1434,0
1425,10
1424,10
1423,2
1422,10
1421,10
1420,7
1419,8
1418,10
1417,10
1416,10
1415,10
1414,10
1413,10
1403,6
1402,8
1401,2
1400,10
1399,10
1398,10
1397,8
1396,8
1395,10
1394,10
1393,10
1392,10
1391,10
1390,10
1381,8
1380,7
1379,10
1378,10
1377,10
1376,10
1375,8
1374,10
1373,10
1372,10
1371,10
1370,10
1369,10
1368,2
1360,1
1359,0
1358,10
1357,10
1356,9
1355,10
1354,10
1353,10
1352,6
1351,10
1350,10
1349,10
1348,10
1347,10
1346,10
1345,1
1338,6
1337,8
1336,9
1335,6
1334,8
1333,10
1332,8
1331,10
1330,10
1329,10
1328,10
1327,10
1326,10
1325,10
1324,9
1316,9
1315,9
1314,8
1313,10
1312,7
1311,8
1310,10
1309,10
1308,10
1307,0
1306,10
1305,10
1304,10
1303,10
1302,10
1301,1
1294,0
1293,10
1292,3
1291,2
1290,6
1289,3
1288,4
1287,5
1286,6
1285,10
1284,0
1283,10
1282,10
1281,10
1280,2
1279,0
1272,1
1271,8
1270,9
1269,7
1268,10
1267,10
1266,10
1265,9
1264,10
1263,10
1262,2
1261,0
1260,10
1259,10
1258,0
1257,10
1250,8
1249,10
1248,10
1247,10
1246,9
1245,4
1244,10
1243,8
1242,10
1241,10
1240,0
1239,10
1238,10
1237,10
1236,8
1235,6
1227,10
1226,8
1225,10
1224,10
1223,9
1222,8
1221,7
1220,9
1219,10
1218,10
1217,10
1216,10
1215,10
1214,0
1213,8
1206,8
1205,8
1204,10
1203,10
1202,10
1201,3
1200,10
1199,6
1198,10
1197,10
1196,10
1195,10
1194,10
1193,10
1192,3
1191,5
1183,10
1182,10
1181,10
1180,9
1179,8
1178,9
1177,8
1176,10
1175,7
1174,10
1173,10
1172,10
1171,10
1170,0
1169,6
1164,8
1162,9
1161,5
1160,8
1159,10
1158,9
1157,7
1156,9
1155,7
1154,10
1153,10
1152,10
1151,10
1150,10
1149,10
1148,10
1147,10
1141,0
1140,0
1139,7
1138,9
1137,9
1136,10
1135,7
1134,10
1133,1
1132,10
1131,8
1130,10
1129,10
1128,10
1127,10
1126,10
1125,8
1124,3
1120,9
1118,4
1117,7
1116,6
1115,10
1114,9
1113,6
1112,8
1111,10
1110,10
1109,10
1108,10
1107,10
1106,10
1105,10
1104,10
1103,8
1097,0
1096,0
1095,10
1094,4
1093,2
1092,3
1091,3
1090,2
1089,5
1088,1
1087,10
1086,10
1085,10
1084,10
1083,10
1082,10
1081,4
1080,7
1076,10
1074,10
1073,8
1072,8
1071,3
1070,10
1069,5
1068,7
1067,10
1066,8
1065,10
1064,10
1063,10
1062,10
1061,10
1060,10
1059,9
1053,0
1052,4
1051,10
1050,10
1049,8
1048,9
1047,10
1046,10
1045,9
1044,9
1043,1
1042,10
1041,10
1040,10
1039,10
1038,10
1037,10
1036,9
1032,10
1031,1
1030,10
1029,3
1028,10
1027,8
1026,10
1025,9
1024,10
1023,10
1022,8
1021,2
1020,10
1019,10
1018,10
1017,10
1016,10
1015,9
1009,5
1008,9
1007,5
1006,9
1005,10
1004,10
1003,10
1002,10
1001,8
1000,10
999,5
998,0
997,10
996,10
995,10
994,10
993,10
992,9
988,10
987,5
986,10
985,10
984,9
983,8
982,10
981,9
980,10
979,9
978,7
977,3
976,10
975,10
974,10
973,10
972,10
971,5
965,7
964,10
963,10
962,10
961,6
960,10
959,10
958,9
957,6
956,2
955,0
954,0
953,10
952,10
951,10
950,0
949,5
948,7
944,10
943,4
942,10
941,7
940,5
939,5
938,10
937,6
936,2
935,2
934,3
933,3
932,10
931,10
930,10
929,10
928,5
927,6
922,1
921,8
920,10
919,10
918,10
917,10
916,10
915,10
914,10
913,5
912,2
911,0
910,10
909,10
908,10
907,10
906,7
905,5
904,8
900,10
899,10
898,10
897,9
896,9
895,10
894,10
893,10
892,4
891,4
890,4
889,0
888,10
887,10
886,10
885,7
884,10
883,10
877,10
876,10
875,10
874,9
873,10
872,10
871,10
870,9
869,4
868,2
867,8
866,10
865,10
864,10
863,5
862,5
861,10
856,10
855,7
854,9
853,9
852,10
851,8
850,9
849,10
848,3
847,3
846,4
845,6
844,10
843,10
842,10
841,3
840,4
839,6
834,0
833,10
832,8
831,8
830,9
829,9
828,10
827,6
826,10
825,1
824,3
823,10
822,10
821,10
820,10
819,10
818,1
817,4
812,10
811,10
810,9
809,9
808,10
807,9
806,10
805,9
804,4
803,0
802,9
801,10
800,10
799,10
798,10
797,0
796,0
795,8
790,0
789,5
788,3
787,3
786,8
785,4
784,4
783,1
782,2
781,0
780,0
779,10
778,10
777,10
776,10
775,10
774,0
773,5
772,3
768,10
767,8
766,10
