"planning_unit","number"
1792,1
1771,1
1770,1
1748,10
1747,0
1729,8
1727,4
1726,10
1725,6
1707,4
1706,3
1705,0
1704,10
1703,10
1702,10
1701,0
1700,0
1685,6
1684,0
1683,3
1682,10
1681,10
1680,10
1679,3
1678,0
1663,5
1662,10
1661,10
1660,10
1659,10
1658,10
1657,10
1656,10
1641,1
1640,5
1639,2
1638,10
1637,10
1636,10
1635,10
1634,1
1623,2
1619,10
1618,6
1617,9
1616,10
1615,10
1614,10
1613,10
1612,10
1611,0
1601,10
1600,0
1598,0
1597,5
1596,0
1595,0
1594,10
1593,10
1592,10
1591,10
1590,10
1579,7
1578,10
1577,2
1575,8
1574,6
1573,3
1572,10
1571,10
1570,10
1569,10
1568,10
1567,1
1557,1
1556,5
1554,8
1553,0
1552,10
1551,1
1550,10
1549,10
1548,10
1547,10
1546,10
1545,4
1535,3
1534,4
1533,4
1531,8
1530,6
1529,10
1528,10
1527,10
1526,10
1525,10
1524,10
1523,10
1513,2
1512,9
1510,3
1509,4
1508,7
1507,3
1506,0
1505,10
1504,10
1503,10
1502,10
1501,5
1491,4
1490,10
1489,3
1488,3
1487,9
1486,9
1485,3
1484,0
1483,10
1482,10
1481,10
1480,10
1479,10
1469,4
1468,6
1467,0
1466,2
1465,8
1464,5
1463,4
1462,0
1461,10
1460,10
1459,10
1458,10
1457,10
1447,0
1446,4
1445,0
1444,9
1443,4
1442,0
1441,0
1440,0
1439,10
1438,10
1437,10
1436,10
1435,10
1434,0
1425,8
1424,10
1423,1
1422,10
1421,10
1420,9
1419,5
1418,10
1417,10
1416,10
1415,10
1414,10
1413,10
1403,3
1402,6
1401,0
1400,10
1399,10
1398,10
1397,5
1396,5
1395,10
1394,10
1393,10
1392,10
1391,10
1390,10
1381,9
1380,6
1379,8
1378,8
1377,10
1376,10
1375,7
1374,10
1373,10
1372,10
1371,10
1370,10
1369,10
1368,0
1360,3
1359,1
1358,8
1357,9
1356,9
1355,9
1354,10
1353,7
1352,5
1351,10
1350,10
1349,10
1348,10
1347,10
1346,10
1345,0
1338,1
1337,2
1336,6
1335,4
1334,6
1333,8
1332,7
1331,5
1330,10
1329,10
1328,10
1327,10
1326,10
1325,10
1324,3
1316,4
1315,6
1314,8
1313,6
1312,6
1311,4
1310,8
1309,7
1308,8
1307,0
1306,10
1305,10
1304,10
1303,10
1302,10
1301,0
1294,1
1293,10
1292,0
1291,0
1290,0
1289,1
1288,2
1287,2
1286,3
1285,10
1284,0
1283,10
1282,10
1281,10
1280,0
1279,0
1272,2
1271,6
1270,8
1269,7
1268,3
1267,5
1266,9
1265,7
1264,8
1263,10
1262,0
1261,0
1260,10
1259,10
1258,0
1257,3
1250,7
1249,3
1248,7
1247,8
1246,9
1245,1
1244,6
1243,4
1242,10
1241,10
1240,0
1239,10
1238,10
1237,10
1236,1
1235,1
1227,7
1226,8
1225,10
1224,9
1223,5
1222,5
1221,6
1220,6
1219,10
1218,10
1217,10
1216,10
1215,10
1214,0
1213,5
1206,6
1205,4
1204,6
1203,7
1202,9
1201,2
1200,4
1199,1
1198,10
1197,10
1196,10
1195,10
1194,10
1193,10
1192,0
1191,0
1183,2
1182,8
1181,7
1180,9
1179,5
1178,5
1177,6
1176,8
1175,5
1174,10
1173,10
1172,10
1171,10
1170,0
1169,0
1164,3
1162,6
1161,2
1160,4
1159,9
1158,10
1157,2
1156,4
1155,4
1154,10
1153,10
1152,10
1151,10
1150,10
1149,10
1148,10
1147,7
1141,0
1140,0
1139,2
1138,3
1137,5
1136,10
1135,2
1134,4
1133,1
1132,2
1131,2
1130,10
1129,10
1128,10
1127,10
1126,10
1125,2
1124,0
1120,8
1118,7
1117,6
1116,5
1115,10
1114,7
1113,5
1112,3
1111,6
1110,8
1109,10
1108,10
1107,10
1106,10
1105,10
1104,10
1103,5
1097,0
1096,0
1095,10
1094,0
1093,0
1092,0
1091,1
1090,0
1089,0
1088,0
1087,10
1086,10
1085,10
1084,10
1083,10
1082,10
1081,0
1080,3
1076,10
1074,10
1073,3
1072,3
1071,3
1070,7
1069,4
1068,7
1067,7
1066,7
1065,10
1064,10
1063,10
1062,10
1061,10
1060,10
1059,2
1053,0
1052,4
1051,10
1050,8
1049,9
1048,5
1047,8
1046,4
1045,10
1044,7
1043,0
1042,10
1041,10
1040,10
1039,10
1038,10
1037,3
1036,6
1032,10
1031,0
1030,10
1029,1
1028,10
1027,4
1026,10
1025,2
1024,6
1023,8
1022,6
1021,0
1020,10
1019,10
1018,10
1017,10
1016,10
1015,2
1009,2
1008,7
1007,3
1006,5
1005,7
1004,8
1003,8
1002,9
1001,4
1000,9
999,1
998,0
997,10
996,10
995,10
994,10
993,8
992,5
988,10
987,4
986,10
985,8
984,8
983,4
982,9
981,4
980,6
979,4
978,0
977,0
976,10
975,10
974,10
973,10
972,10
971,3
965,1
964,8
963,9
962,7
961,9
960,6
959,8
958,8
957,0
956,0
955,0
954,0
953,10
952,10
951,10
950,0
949,0
948,6
944,10
943,0
942,10
941,1
940,1
939,2
938,2
937,1
936,1
935,0
934,0
933,0
932,10
931,10
930,10
929,10
928,0
927,3
922,1
921,6
920,10
919,8
918,7
917,8
916,8
915,7
914,3
913,3
912,1
911,0
910,10
909,10
908,10
907,10
906,0
905,2
904,2
900,6
899,10
898,7
897,5
896,9
895,5
894,10
893,10
892,1
891,1
890,0
889,1
888,10
887,10
886,10
885,0
884,5
883,10
877,10
876,10
875,8
874,9
873,9
872,9
871,9
870,5
869,0
868,0
867,3
866,10
865,10
864,10
863,3
862,1
861,5
856,10
855,4
854,9
853,7
852,8
851,4
850,8
849,10
848,0
847,1
846,0
845,1
844,10
843,10
842,10
841,0
840,4
839,0
834,0
833,10
832,10
831,7
830,7
829,5
828,6
827,2
826,9
825,0
824,1
823,4
822,10
821,10
820,10
819,10
818,0
817,0
812,10
811,6
810,5
809,9
808,10
807,8
806,8
805,5
804,0
803,0
802,4
801,10
800,10
799,10
798,10
797,0
796,0
795,3
790,0
789,0
788,0
787,0
786,3
785,3
784,2
783,0
782,0
781,0
780,0
779,10
778,10
777,10
776,10
775,10
774,0
773,0
772,2
768,8
767,5
766,6
765,6
764,5
763,9
762,8
761,8
760,1
759,0
758,1
757,10
756,10
755,10
754,10
753,3
752,1
751,6
746,2
745,6
744,9
743,0
742,7
741,5
740,7
739,1
738,5
737,0
736,2
735,0
734,3
733,10
732,10
731,10
730,0
729,1
728,3
724,7
723,0
722,6
721,10
720,5
719,4
718,5
717,4
716,1
715,5
714,0
713,10
712,10
711,10
710,0
709,3
708,6
707,0
706,6
702,0
701,8
700,5
699,10
698,10
697,10
696,3
695,3
694,7
693,0
692,3
691,0
690,4
689,10
688,10
687,1
686,3
685,0
684,0
683,0
680,9
679,6
678,3
677,10
676,6
675,5
674,5
673,4
672,8
671,2
670,8
669,0
668,10
667,10
666,0
665,2
664,3
663,0
662,5
658,1
657,9
656,8
655,3
654,10
653,8
652,4
651,7
650,7
649,9
648,3
647,3
646,8
645,10
644,10
643,2
642,10
641,1
640,4
639,4
636,3
635,0
634,0
633,0
632,0
631,3
630,1
629,0
628,0
627,0
626,0
625,0
624,10
623,10
622,0
621,10
620,0
619,0
618,0
617,1
614,6
